episode,time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,reward,total_reward,average_reward
199,7.739999999999923,-150.0,95.433762433,199.959404483,2.31837254517,5.89102672808,0.0,-277.712551573,164.144307445,9.54802355506,0.56989729877,-0.305461443868,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,28.8426405041,25453.2713975,197.312181376
200,8.39999999999991,-150.0,104.516871042,300.0,0.224262194099,5.8868861152,0.0,-1108.25092088,122.051551527,489.809269226,0.0935481029782,0.0454704843051,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-118.911049272,24654.5564493,176.103974638
201,5.339999999999974,150.0,150.0,300.0,0.790159971727,4.07537389839,0.0,3848.76999003,3889.47485252,3998.58072476,0.142248832857,-0.653468806351,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-111.184301202,18008.4205483,202.341803913
202,10.019999999999875,-126.260927975,-125.175851163,132.325122298,3.03169513852,2.14533262791,0.0,-36.974612819,-11.6132004528,-6.50765841111,-0.406979227034,0.231332679814,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,108.73786786,31643.3199903,189.480958026
203,7.139999999999936,-150.0,-0.101385801729,150.901517297,0.23569682322,0.028670086839,0.0,-162.446831942,0.604729353502,8.96779102961,0.0427962292322,-0.486672844204,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,112.180896117,24690.8951864,207.486514171
204,7.019999999999938,-10.2283982422,-150.0,123.164780434,4.208906599,4.78094442277,0.0,-11.3899338232,-209.511278383,-85.6746772145,-0.349943498101,-0.550198671664,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,140.625960943,24729.7709205,211.365563423
205,5.939999999999961,34.6834858389,32.0250819182,300.0,1.81902819805,6.0719477067,0.0,16.774888409,387.542020794,1760.85922983,0.500318829572,0.16854956009,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-59.1679293268,20289.9854472,204.949347951
206,7.979999999999918,38.1228153414,-150.0,32.000367466,3.53665841273,5.49009223274,0.0,-12.8855899467,-29.864297689,-49.9347543225,-0.109562683799,-0.230691957133,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,88.1480171336,26834.5541451,201.763565
207,9.659999999999883,-112.073763128,-150.0,226.916371263,0.345998540823,0.431859865307,0.0,-66.5764972861,-239.225727252,70.4659212892,0.291673083632,0.125078271275,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-15.4213003583,28453.5806251,176.730314442
208,10.019999999999875,-130.729084985,-59.4875899635,223.587797145,3.95425869285,4.18498157171,0.0,18.1519215544,6.0306671453,26.6298084922,0.193245033599,0.40806956029,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,18.7778820707,28476.4442664,170.517630338
209,7.919999999999919,150.0,1.52610821229,284.849422546,0.629852542052,3.6298676094,0.0,610.344512201,187.306066904,345.057910597,0.16006448189,-0.826387256096,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-69.6769080742,24929.7612241,188.861827455
210,7.979999999999918,34.0466910752,-150.0,300.0,0.618265063451,5.25467961479,0.0,24.5831826184,-1230.59264702,865.216090209,0.221746775859,-0.350071633915,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-101.862879452,24904.8170776,187.254263742
211,5.939999999999961,-51.1501753692,53.5404779824,300.0,1.994799709,0.713321529054,0.0,-58.5489616122,825.94581916,2172.06111547,0.697603973001,0.112600131996,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-69.4702857719,20222.3462907,204.266124148
212,8.759999999999902,-150.0,-69.2172154221,112.579226142,4.1944754665,2.22017871628,0.0,-36.3974500701,9.82121858171,-19.829307611,-0.219293363529,0.2638440159,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,139.350692886,29279.2506445,200.542812634
213,9.77999999999988,103.389783769,-150.0,60.8630076647,3.026311588,5.5621976242,0.0,8.75695232806,-14.0754694504,-37.2903458563,-0.225862685408,-0.068722803645,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,97.9688315758,31766.6686756,194.887537887
214,10.019999999999875,-68.1280536932,-100.171021694,151.897242265,2.35955567817,5.26297302244,0.0,34.5726674561,-11.8000389881,-13.6546819649,-0.00821474004182,0.387249011332,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,134.181026677,29875.7956504,178.896979943
215,8.999999999999897,-35.7408378464,-150.0,97.9818510319,3.09369771472,0.244718509882,0.0,-7.14221364178,-19.5675086503,-32.2862998755,-0.325947338214,-0.121334714699,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,160.12108578,30423.5789592,202.823859728
216,6.5399999999999485,36.4936234643,48.3811932594,300.0,0.214703425198,4.57021792412,0.0,136.650256119,270.72807288,1271.82116235,0.0296177155597,-0.561339657386,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-66.9684715469,21578.46592,197.967577248
217,10.019999999999875,76.7480847495,-77.8604379384,216.748793674,3.81555334265,6.13064091153,0.0,18.2505750657,-27.5877167879,-13.5475139533,-0.413400226526,0.466594133944,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,50.9585652878,28480.4976431,170.541902054
218,9.419999999999888,77.7170738283,-150.0,119.876080276,3.94575390572,5.35804302518,0.0,4.81936977432,-34.7795561338,-30.6686194078,-0.820588218734,-0.19594336485,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,128.45018929,30439.8285349,193.884258184
219,10.019999999999875,-27.9409501799,146.30031107,205.978040156,1.08708814388,0.921562784009,0.0,-18.0835810438,29.7605062338,-1.91995351495,-0.0373948330489,0.286062518975,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,40.5248110194,28554.6240753,170.985772906
220,5.51999999999997,48.6977703348,37.690522217,300.0,1.79871767142,5.72030832545,0.0,28.1437878187,212.819005195,1087.78367283,0.485399431284,0.00292690264807,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-37.4408101822,18745.7681855,203.758349843
221,10.019999999999875,-102.101875088,81.8919108993,227.8712608,2.22966494004,1.8684155424,0.0,-33.5264687861,10.6441441426,4.36425053263,0.425723103836,0.232974182309,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,20.790156491,28087.5621048,168.188994639
222,6.359999999999952,-96.2009808381,-77.7201881409,300.0,1.18070430216,1.92035839494,0.0,-32.8240582591,-513.124234544,1279.39213904,-0.158757922835,0.207468569403,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-78.6523171244,20850.3540489,196.701453291
223,9.119999999999894,64.2646170736,-16.4603290449,300.0,0.720946068317,5.00274727878,0.0,13.5411406147,1.676814232,73.4748211221,0.450811971947,0.0214436758455,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-68.9005129356,25092.1847435,165.080162786
224,5.879999999999963,28.6137234908,43.832277951,300.0,1.74493656819,6.24818569414,0.0,13.5962971312,156.705375646,970.486771015,0.395312562962,0.34267643458,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-38.4214801407,20172.9910532,205.846847482
225,10.019999999999875,-35.1493829227,-134.184141444,190.869809301,4.06583577265,1.41451159541,0.0,-25.448989607,-24.7651351861,-11.589258787,-0.329140698953,0.329292656093,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,69.1105829425,29405.1301806,176.078623836
226,10.019999999999875,-13.6788431735,-45.4810074167,262.289828922,0.421917714409,1.31623657602,0.0,-28.3288630522,-17.4301592207,16.7881787795,0.275252849327,0.352657771219,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,2.46989692053,27429.8069514,164.250341026
227,4.919999999999983,21.0169420178,99.0986463939,300.0,1.83917159771,6.12459454708,0.0,11.3466642848,2129.15514435,8278.63778929,0.415526158645,0.0108158144663,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-73.8405186148,16638.4223365,202.907589469
228,5.879999999999963,74.2675966633,47.1224535726,300.0,0.292486243755,4.40359307062,0.0,445.708389555,442.442205195,1527.76291886,0.0618143864394,-0.584881508679,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-64.7643210826,19900.2679306,203.063958476
229,8.519999999999907,-140.576806391,-150.0,69.0035930783,5.88257887699,1.86719163585,0.0,-27.9254921837,-239.207343328,-133.227641975,0.288250086925,0.17500132297,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,87.88647518,28385.6093781,199.898657593
230,7.85999999999992,-114.443689407,-150.0,171.878780503,0.585483565872,1.08520937033,0.0,-60.7312608687,-217.861292193,65.3923822184,0.446599606527,0.110680325887,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,55.6438606497,25969.9178839,198.243647969
231,10.019999999999875,-26.7101671841,-147.248974223,79.0620026873,2.14582100876,0.905517922944,0.0,-21.9138205311,-1.70808555276,-35.3668002735,-0.822031372288,-0.104952368823,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,145.984429167,32737.382501,196.032230545
232,9.35999999999989,32.4836785316,-150.0,237.813439262,5.99822184766,0.53148522517,0.0,-0.100970747243,-133.38793168,0.227007486386,-0.319562490021,0.409440614983,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-9.61692572941,27002.4976015,173.092933343
233,10.019999999999875,-88.0786276408,39.4740863187,206.483887296,5.27330123413,2.10882284767,0.0,-30.6896177387,4.88413522715,-11.6795194845,-0.456916492957,0.269462012005,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,74.8189328077,29229.7018566,175.02815483
234,5.51999999999997,-36.4771279585,3.38087629472,300.0,1.42360961282,6.17178657637,0.0,-17.4871513237,-220.339244763,1533.63909,0.227350878262,0.01004440267,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-52.9479113684,18650.8389121,202.726509914
235,8.339999999999911,-52.2133952364,-150.0,171.273927414,4.44337843323,5.59423706572,0.0,-99.3065258371,-121.356058609,-21.5001851727,-0.21019081959,0.0619948744875,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,79.2161125149,27317.4862391,196.528677979
236,6.239999999999955,118.887131295,133.64459814,300.0,0.529815356011,4.42417694361,0.0,1501.89127329,2604.89114555,4648.8524935,0.270909077042,-0.368909644977,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-102.454526406,20817.8674121,200.171802039
237,5.399999999999973,-33.1902803621,64.9441229249,300.0,1.9073207868,0.385530583443,0.0,-26.5513652645,445.130083145,1432.01663944,0.49599735434,-0.0581564254433,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-43.4554203371,18457.6124972,205.084583302
238,8.279999999999912,-150.0,-14.6983188128,172.710383023,0.629268981163,0.420350629219,0.0,-100.975252053,-11.9089145767,-12.4195414504,0.0248948135324,-0.100854754582,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,84.9622099321,27149.2967421,196.734034363
239,6.5399999999999485,-3.41594167923,7.29600784039,300.0,1.20597047047,0.0191671655624,0.0,-2.23910399044,-180.894632635,565.510249818,-0.0303130427878,-0.0559573684741,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-45.312041944,21681.9501269,198.916973641
240,7.259999999999933,-150.0,39.3242240398,252.170769077,1.35889469364,5.7074457546,0.0,-298.398019519,157.270754299,176.796364496,0.306282602136,-0.388805744286,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-24.0008340572,23650.2650432,195.456735895
241,8.39999999999991,-150.0,20.4745816314,115.314865893,1.05508528169,2.85521306648,0.0,-28.783557214,-12.9763380617,-23.1633066364,-0.060173731409,0.483789001699,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,149.030792021,28339.6504365,202.426074546
242,6.779999999999943,81.6458255458,-150.0,184.420650218,4.87349547333,4.52627797305,0.0,102.727375944,-436.707286269,89.1393647252,-0.185536890186,-0.16767429899,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,56.8939375967,23136.117703,204.744404451
243,5.939999999999961,57.5177701559,-2.38708301854,300.0,5.96696396392,4.46503129263,0.0,553.596322298,-663.125437313,2332.1586848,-0.47029953305,-0.448659375419,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-65.7870392087,20117.53412,203.207415354
244,6.47999999999995,67.4156509618,150.0,300.0,0.682796590511,4.53156342003,0.0,306.110640139,1147.14988243,1336.47799027,-0.486173753563,-0.291705599792,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-99.4600767948,20970.7214383,194.173346651
245,5.339999999999974,62.1696844232,29.4841963451,300.0,1.65856753362,4.3898442364,0.0,29.6835069149,199.082376256,2920.14701373,0.294812570959,-0.52871082492,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-68.3071629434,17743.5574571,199.365814125
246,9.539999999999885,-17.8297996395,-150.0,165.752399198,4.34410762839,6.11498474645,0.0,-6.49037507338,-30.5006122635,-13.9389520886,-0.181363575342,-0.229174591276,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,92.4659387923,29538.421064,185.776233107
247,5.879999999999963,66.2707215498,2.64422747242,300.0,1.89710025028,4.59937865831,0.0,30.1706255837,215.038014411,889.768875018,0.678729468762,-0.43964906884,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-45.2507948941,19773.3277606,201.768650618
248,6.359999999999952,0.774803313677,-150.0,191.29597755,5.01615548947,5.10029699983,0.0,-138.955037423,-372.342472004,130.942429836,-0.122097726312,-0.198748369746,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,62.9751625191,21614.9933629,203.915031725
249,8.459999999999908,-0.147687490754,-150.0,107.734395164,3.22152614418,0.639938945592,0.0,-5.05176356308,-25.1079875104,-30.8915465347,-0.506850530455,0.37614514174,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,157.277216544,28670.6368276,203.337849841
250,10.019999999999875,39.7215514902,-4.99563588727,254.068446086,3.91696379847,0.227750045063,0.0,1.38632118768,-35.6436173955,-4.584308713,-0.756009605056,0.162567190885,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,17.9492394218,27354.0501825,163.796707679
251,10.019999999999875,13.5942809346,-132.448983683,197.578986628,4.83510203864,6.00933711963,0.0,0.198381162518,-34.1911522009,-12.8129927614,-0.136452644211,-0.333484264274,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,63.7454638409,29447.5321084,176.332527595
252,5.579999999999969,96.2101233385,-150.0,269.633270942,5.45362911932,4.26514268761,0.0,827.162504524,-1357.69469579,1262.88410728,-0.0508668988059,-0.484805560064,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-32.5976489173,19339.2311866,207.948722437
253,10.019999999999875,5.99282601403,-121.970908965,220.316386101,4.7610968467,0.701193961598,0.0,-8.48830522521,-32.6254285039,-1.25440570963,-0.404743505496,0.306161217485,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,37.8047906274,28874.4859319,172.901113364
254,8.639999999999905,-138.133115061,32.4502733023,0.0,5.11803450609,3.75863480944,0.0,-3.44463371664,-40.085527787,-179.105399004,-0.0237834788408,0.561913345409,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,57.7567771156,29196.7237967,202.755026366
255,8.639999999999905,3.99711637768,-150.0,152.470803342,4.14090071277,5.70110757404,0.0,-15.4704602121,-45.1274053027,-17.8278515839,-0.260058471116,-0.0889822051071,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,109.89633393,28301.3003386,196.536807907
256,7.1999999999999345,-41.753556556,-150.0,101.159655249,3.7597241261,5.22685097035,0.0,-51.6012161911,-96.3679060248,-84.4999553949,-0.517333267695,-0.475262037706,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,158.22681115,25228.809308,210.240077567
257,10.019999999999875,18.5447489332,-72.0188864716,221.006306003,4.18920373082,5.87302999598,0.0,5.95336592467,-31.9883930629,-9.33656448678,-0.250569485288,-0.0103849355825,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,63.2639670337,28765.2199504,172.24682605
258,9.539999999999885,-55.0709451224,65.8936900894,300.0,1.83248440477,5.60859714636,0.0,-12.8992379407,67.1674173112,131.892059969,0.488903728857,-0.257796531464,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-72.3457919648,26916.1319486,169.283848734
259,4.499999999999992,150.0,-150.0,300.0,5.42281259803,4.16582430951,0.0,4395.55457263,-5703.50423327,5088.91961559,-0.375683317089,-0.558769372938,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-90.2784850444,15100.9070204,201.345426939
260,8.639999999999905,-150.0,43.9082924689,222.894422629,2.33521509969,0.0388319960183,0.0,-156.707257603,37.946306044,30.3861980832,0.702089764689,-0.262122200362,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,13.26615912,26877.9114696,186.652162983
261,7.079999999999937,21.6211014973,-150.0,300.0,5.4372714246,4.89619790756,0.0,-299.120143577,-1227.10435498,1110.72192865,-0.113545850897,-0.149038443043,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-90.3767433007,22913.073152,194.178586034
262,6.059999999999959,63.240477905,-104.726488359,300.0,5.6494553437,4.18609306485,0.0,1346.53005314,-1564.86279674,2270.50510464,-0.37315276798,-0.850197165135,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-76.7721865167,20761.6125975,205.560520767
263,5.159999999999978,101.262778852,14.2223438464,300.0,0.537735902752,4.28547021426,0.0,749.262215666,717.433311563,1650.67002939,0.749779074786,-0.552209932368,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-58.5942641465,17304.2433707,201.212132218
264,7.499999999999928,10.5177258585,-150.0,221.034776106,0.405526442294,6.07908522404,0.0,6.42838098853,-281.901431132,133.871089261,0.284996748466,0.0297501531623,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,22.6882115473,24822.0331902,198.576265522
265,7.979999999999918,-150.0,-6.29506121041,76.3398383154,4.7217345535,2.99075843935,0.0,-25.5438596645,24.3795834132,-53.0656876229,-0.0639492167501,0.189731872448,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,143.063628785,27772.460547,208.815492835
266,8.159999999999915,-48.8955175729,-150.0,109.051784558,4.96845497103,1.01251475214,0.0,-19.8726224135,-31.7908268082,-27.5337190247,0.233575841648,0.127652321746,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,149.581019742,27759.9062318,204.116957587
267,7.439999999999929,-102.453282558,-150.0,157.792542535,5.25937876195,5.57538914077,0.0,-170.05738358,-162.891702562,61.7932290987,0.0754236763748,-0.167638264777,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,79.7750089961,25412.1366041,204.936585517
268,9.839999999999879,83.7188779748,-150.0,168.644284293,4.27616221595,4.4975161942,0.0,46.5579621926,-134.227364158,-56.7612698636,-0.178201682665,-0.515512878268,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,70.7622890404,29598.3296152,180.477619605
269,10.019999999999875,-50.1219425845,-144.629761292,101.170140422,2.03455362494,1.79037042286,0.0,-31.512035281,-8.85798199245,-25.4967857004,-0.831999841551,0.495714832349,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,161.051389122,32572.7070137,195.046149782
270,6.359999999999952,60.3838502751,-63.9506638174,300.0,1.09803088887,4.9340254722,0.0,25.1659572557,-734.60020879,1485.82162254,-0.00145968621038,-0.0451847780017,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-74.0052003624,20574.0803171,194.095097332
271,10.019999999999875,47.7977266951,-97.6876752238,177.148921538,3.32121328403,4.96219771286,0.0,14.4450651187,-34.7156820136,-47.8213843855,-0.659670565959,-0.319284362595,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,109.774940939,29771.4488678,178.272148909
272,4.559999999999991,131.872972988,-150.0,245.325066206,5.15061406516,4.20878490676,0.0,1874.28219404,-3208.1273106,1610.58311784,-0.370041802627,-0.429497334827,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-9.88194759949,15472.8422531,203.590029646
273,5.639999999999968,35.6929382771,18.3835189382,300.0,1.56066721966,5.53999262073,0.0,25.2664679475,-62.7891584169,4005.93125299,0.153056784025,-0.0181834335016,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-63.5877408195,19053.2229064,202.693860707
274,5.699999999999966,-65.4632172644,93.213840094,300.0,2.16440347151,2.51342835208,0.0,-16.0075265852,1006.50732238,1636.3853518,0.41618831126,0.69895814748,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-71.0390879224,19133.751242,201.407907811
275,6.47999999999995,14.8998642526,26.5574107119,300.0,1.38963061408,0.0986998312037,0.0,4.65766441809,-238.133941716,1429.97996905,0.069899901317,0.331498231426,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-62.5281829786,21185.1077919,196.158405481
276,6.5399999999999485,-42.4296593563,-150.0,255.079344892,1.23529441512,1.49354680492,0.0,-42.6237391491,-375.334314454,658.860328483,0.736936019823,0.614744873653,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-17.4573788295,22346.9616109,205.01799643
277,7.319999999999932,-90.0665342347,-150.0,245.415533078,4.78779867735,5.04574044467,0.0,-683.326420428,-1885.27460197,252.616823312,-0.672481177985,-0.275313291228,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-26.1657037458,24226.712589,198.579611386
278,6.179999999999956,150.0,134.022860314,300.0,0.528358199581,4.17219836214,0.0,3331.34508686,2895.37894937,5198.17348595,0.290510856664,-0.603961109136,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-111.875269259,20742.0984596,201.379596695
279,9.659999999999883,-98.7150158081,-150.0,97.1713880284,3.82028180507,0.789266943102,0.0,-14.6970581798,-17.6499889517,-26.1501984252,-0.504229845832,0.631379710483,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,136.696901374,31450.6577439,195.345700273
280,6.599999999999947,-3.68313065659,14.6859771451,300.0,1.54201897715,0.0487235131397,0.0,-3.8050282964,-23.3437931673,627.39085078,0.454625779445,-0.0896482155474,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-47.2294445128,21999.8358158,199.998507416
281,6.359999999999952,18.6281796039,64.6546229713,300.0,1.10825962516,4.73287917082,0.0,-12.2546374078,396.929511468,575.260915814,0.524709354208,-0.337619026165,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-68.2414739419,20765.9624941,195.905306548
282,7.739999999999923,65.2326245532,-150.0,78.4598594546,3.84293487542,4.57146708056,0.0,50.0091789399,-189.516948831,-198.852120763,-0.154002733359,-0.382254103186,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,136.094591216,27020.9232921,209.464521644
283,8.519999999999907,-7.40438231484,150.0,279.798934995,0.967629461127,5.16781399857,0.0,-146.317565996,290.119114812,214.218417229,0.119983997252,-0.0679727072223,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-64.8598404271,25688.3159877,180.903633716
284,8.579999999999906,-150.0,-76.5005358903,136.481240838,2.74584639418,0.370280718574,0.0,-77.306960309,-15.0053517559,-8.07082736328,-0.84192919027,-0.0361009392034,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,112.306233146,28406.3086926,198.645515333
285,9.719999999999882,-150.0,43.0629257875,149.360105477,0.105269399506,2.176064012,0.0,-27.7635505972,2.84388304689,-18.9863084528,-0.287846716378,0.149918912643,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,107.956578859,30249.6730614,186.726376922
286,8.039999999999917,-150.0,-23.3193777941,102.269573986,1.54069656158,2.99998745349,0.0,-27.2726141052,-21.3001925137,-20.1638014121,0.367280841359,0.62254291462,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,161.278601249,27792.7968313,207.408931577
287,7.919999999999919,-150.0,1.12253790046,92.0642598507,0.207157973324,2.5724937187,0.0,-26.9109435482,0.12941685107,-22.358016113,0.0966350803154,0.249864474992,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,158.085594847,27493.4260829,208.283530931
288,7.6199999999999255,-150.0,51.5781505657,300.0,6.23355053473,5.34729664116,0.0,-1110.32121653,-27.5768783474,1453.73812162,-0.239816566761,-0.370841170428,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-104.098737977,24283.2653763,191.206813986
289,4.799999999999986,11.9435652637,79.1202409362,300.0,1.87313549348,5.95223035806,0.0,10.1426184075,1357.58064514,4781.57929479,0.523024399601,-0.138377332379,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-64.3613504583,16315.3057203,203.941321504
290,7.919999999999919,2.88721189641,17.6301354975,300.0,1.60733897766,6.25763328532,0.0,2.1088334754,16.9118885009,445.482650889,0.434018734408,-0.112726077043,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-60.6931618117,24956.283428,189.062753243
291,6.599999999999947,-20.1013517822,-70.8236899069,300.0,5.59304048102,5.12325870871,0.0,-324.374947183,-473.194910356,642.170085396,-0.288891756132,-0.0926611995321,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-62.1331935334,21550.6157856,195.91468896
292,5.939999999999961,45.8841784407,-5.25752871996,300.0,1.46087964023,5.6985224472,0.0,22.3976496142,-211.606080271,1773.48579479,0.253243560627,-0.367590856513,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-64.6106911883,19775.6843945,199.754387823
293,5.279999999999975,43.3418353131,26.9811673641,300.0,1.64309921731,5.3918879928,0.0,28.9862186781,86.3162245421,1335.47385729,0.157324788229,-0.0582037205721,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-34.673796687,18024.8354396,204.82767545
294,8.8799999999999,-150.0,-117.61125695,136.206217523,4.40921279433,6.15217617819,0.0,-117.742305231,-34.4277074457,-20.3763250124,-0.492680623546,-0.417368862313,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,92.7361867545,28656.5324568,193.625219303
295,10.019999999999875,-149.051897163,45.2207981109,163.76677883,0.530014076731,2.11306313615,0.0,-29.8317658688,3.46671379091,-17.5740051626,0.143022880845,0.0658127654411,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,91.1912741776,30345.8680899,181.711784969
296,7.019999999999938,41.7698064106,-53.2482908619,300.0,6.22235168524,4.80895507495,0.0,-49.8542640536,-85.8485624787,643.183506148,0.347047559532,-0.299565919735,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-66.1790664237,22651.7843774,193.604994679
297,6.179999999999956,101.196219187,-150.0,300.0,5.35280166821,4.42603360499,0.0,2764.62590419,-7935.0132789,6020.11990205,-0.142608915577,-0.387882460424,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-111.062641467,20707.3336631,201.042074399
298,7.739999999999923,40.3233609821,14.1998675619,300.0,0.175272678347,4.70709323669,0.0,8.32117157324,63.4846888082,401.829129479,0.0163758575344,-0.390495404333,0.0,480.950488544985,482.0554243260081,482.3034639985007,479.8982552737003,-63.9734952181,23900.5834175,185.275840445
